GENERATION_PROJECT,gen_dbid,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_flexible_baseload,gen_is_baseload,gen_can_provide_spinning_reserves,gen_can_provide_quickstart_reserves,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_min_load_fraction,gen_is_pumped_hydro,gen_storage_energy_to_power_ratio,gen_can_suspend
Shanxi-Coal_Small_RC-ep-184,existing.184,Coal_Small_RC,Coal,Shanxi,30,False,True,False,False,False,9.68,3.9687714481811938,0.0,0.52,0.05,709.0,.,False,.,0.4,False,.,1
Shanxi-Coal_Small_RC-ep-189,existing.189,Coal_Small_RC,Coal,Shanxi,30,False,True,False,False,False,9.68,3.9687714481811938,0.0,0.52,0.05,632.9,.,False,.,0.4,False,.,1
Shanxi-Coal_Small_RC-ep-224,existing.224,Coal_Small_RC,Coal,Shanxi,30,False,True,False,False,False,9.68,3.9687714481811938,0.0,0.52,0.05,487.0,.,False,.,0.4,False,.,1
Shanxi-Coal_Small_RC-ep-349,existing.349,Coal_Small_RC,Coal,Shanxi,30,False,True,False,False,False,9.68,3.9687714481811938,0.0,0.52,0.05,97.0,.,False,.,0.4,False,.,1
Shanxi-Coal_Small_RC-ep-350,existing.350,Coal_Small_RC,Coal,Shanxi,30,False,True,False,False,False,9.68,3.9687714481811938,0.0,0.52,0.05,81.0,.,False,.,0.4,False,.,1
Shanxi-Commercial_PV-110,new.110,Commercial_PV,Solar,Shanxi,30,True,False,False,True,False,.,0.0,0.0,0.0,0.02,380.0,.,False,.,0.0,False,.,1
Shanxi-Commercial_PV-111,new.111,Commercial_PV,Solar,Shanxi,30,True,False,False,True,False,.,0.0,0.0,0.0,0.02,380.0,.,False,.,0.0,False,.,1
Shanxi-Commercial_PV-112,new.112,Commercial_PV,Solar,Shanxi,30,True,False,False,True,False,.,0.0,0.0,0.0,0.02,380.0,.,False,.,0.0,False,.,1
Shanxi-Commercial_PV-113,new.113,Commercial_PV,Solar,Shanxi,30,True,False,False,True,False,.,0.0,0.0,0.0,0.02,380.0,.,False,.,0.0,False,.,1
Shanxi-Commercial_PV-114,new.114,Commercial_PV,Solar,Shanxi,30,True,False,False,True,False,.,0.0,0.0,0.0,0.02,380.0,.,False,.,0.0,False,.,1
Shanxi-EP_Coal_1000_DRY-ep-3015,existing.3015,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3016,existing.3016,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3017,existing.3017,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3018,existing.3018,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3019,existing.3019,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3020,existing.3020,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3021,existing.3021,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3022,existing.3022,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3023,existing.3023,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3024,existing.3024,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3025,existing.3025,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3026,existing.3026,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3027,existing.3027,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3028,existing.3028,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3029,existing.3029,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3030,existing.3030,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3031,existing.3031,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_1000_DRY-ep-3032,existing.3032,EP_Coal_1000_DRY,Coal,Shanxi,40.0,False,True,False,False,False,7.83,3.9687714481811938,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,.,.
Shanxi-EP_Coal_300_DRY-ep-226,existing.226,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-227,existing.227,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-228,existing.228,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-229,existing.229,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-232,existing.232,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-233,existing.233,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-240,existing.240,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-241,existing.241,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-242,existing.242,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-243,existing.243,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-244,existing.244,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-245,existing.245,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-246,existing.246,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-247,existing.247,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-248,existing.248,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-249,existing.249,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-250,existing.250,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-251,existing.251,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-252,existing.252,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-253,existing.253,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-258,existing.258,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-259,existing.259,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-260,existing.260,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-261,existing.261,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-262,existing.262,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-263,existing.263,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-264,existing.264,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-265,existing.265,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-266,existing.266,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-267,existing.267,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-270,existing.270,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-271,existing.271,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-272,existing.272,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-273,existing.273,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-274,existing.274,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-275,existing.275,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-276,existing.276,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-277,existing.277,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-278,existing.278,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-279,existing.279,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-280,existing.280,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-281,existing.281,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-282,existing.282,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-283,existing.283,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-284,existing.284,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-285,existing.285,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-286,existing.286,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-287,existing.287,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-288,existing.288,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-289,existing.289,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-290,existing.290,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-293,existing.293,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-294,existing.294,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-3019,existing.3019,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-3020,existing.3020,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_DRY-ep-3021,existing.3021,EP_Coal_300_DRY,Coal,Shanxi,35,False,True,False,False,False,8.8,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_OT-ep-291,existing.291,EP_Coal_300_OT,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_OT-ep-292,existing.292,EP_Coal_300_OT,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-230,existing.230,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-231,existing.231,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-234,existing.234,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-235,existing.235,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-236,existing.236,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-237,existing.237,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-238,existing.238,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-239,existing.239,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-254,existing.254,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-255,existing.255,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-256,existing.256,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-257,existing.257,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-268,existing.268,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
Shanxi-EP_Coal_300_RC-ep-269,existing.269,EP_Coal_300_RC,Coal,Shanxi,35,False,True,False,False,False,8.53,3.9687714481811938,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1
